SMILES,Source
CN(C)S(=O)(=O)c1cccc(c1)NC(=O)CCCN2C(=O)c3cccc4c3c(ccc4)C2=O C14907141,DUD-E
[H]\N=C\1/C(=C\c2ccc(c(c2)OCC)OCc3ccc(cc3)C)/C(=O)N=C4N1N=C(S4)c5ccncc5 C09972363,DUD-E
Cc1ccccc1c2nnc(s2)/N=C(/C[NH+]3CCN(CC3)S(=O)(=O)Cc4ccccc4)\[O-] C21704606,DUD-E
C[C@@]1(Cn2c3cc(ccc3cc2C(=O)N1Cc4cccc(c4)OC)OC)C(=O)NC[C@@H]5CCCO5 C21859943,DUD-E
C[C@@]1(Cn2c(ccc2C(=O)N1CCCN3CCOCC3)c4ccco4)C(=O)NC5CCCCC5 C21863256,DUD-E
c1cc(cc(c1)Cl)n2c(nnn2)SCC(=O)NCc3ccc(cc3)CN4CCOCC4 C23907735,DUD-E
COc1cc2c(cc1OC)[C@@H](N(CC2)Cc3[nH]c(=O)c4cc(c(cc4n3)OC)OC)c5cccs5 C23983242,DUD-E
CCCC[C@]1(C(=O)N(C(=O)N1)CC(=O)N(C)Cc2ccc3c(c2)OCCO3)c4ccc(cc4)F C24139491,DUD-E
CCN1c2ccccc2[C@]3(C1=O)C(=C(C(=O)N3CC[NH+](C)C)[O-])C(=O)c4ccc(cc4)OCC C24147385,DUD-E
C[C@H]1Cc2ccccc2N1C(=O)[C@@H](C)OC(=O)[C@@H](C(C)C)NC3=NS(=O)(=O)c4c3cccc4 C24843585,DUD-E
Cc1ccc(cc1)n2cc(c(n2)c3ccccc3)C(=O)N4CCN(CC4)CCNC(=O)c5ccco5 C26149655,DUD-E
Cc1c(c(on1)/C=C/c2ccccc2F)S(=O)(=O)N3CCC(CC3)C(=O)NC[C@@H]4CCCO4 C33267416,DUD-E
CCN(CC)C(=O)Cn1c2c(c3c(s2)CC(=C3C)C)c(=O)n(c1=O)CC(=O)Nc4ccc(cc4)C C34725631,DUD-E
CC(C)[C@H](C(=O)N1CCN(CC1)Cc2ccc3c(c2)OCO3)NS(=O)(=O)c4ccc(cc4)F C34970975,DUD-E
CCNC(=O)/C(=C\c1cn(nc1c2cccc(c2)S(=O)(=O)N3CCCC3)c4ccccc4)/C#N C35447504,DUD-E
Cc1ccc(cc1n2c(cc(n2)c3c(nc4n(c3=O)c(cs4)CC(=O)NCCOC)C)C)F C35563890,DUD-E
Cc1cccc(c1)n2c(=O)n(c(=O)c(n2)C(=O)NCc3cccnc3)Cc4cccc(c4)C(F)(F)F C36087066,DUD-E
C[C@H]1Cc2cc(ccc2O1)C(=O)C3=C(C(=O)N([C@@H]3c4cc(ccc4OC)OC)CC[NH+](C)C)[O-] C38249675,DUD-E
Cc1c(c([nH]c1C(=O)OCC(=O)N2CCN(CC2)c3c(cc(cn3)C(F)(F)F)Cl)C)C(=O)C C39642321,DUD-E
[H]/N=C\1/C(=C/c2cccc(c2)OCCOc3cccc(c3)OC)/C(=O)N=C4N1N=C(S4)C(C)C C41083304,DUD-E
COC(=O)c1cn(c2c1cccc2)CC(=O)NCc3ccc(cc3)S(=O)(=O)N4CCCCC4 C46738287,DUD-E
CCOc1ccc(cc1S(=O)(=O)N2CCOCC2)NC(=O)Cc3ccc(cc3)n4cccc4 C46747248,DUD-E
CCCS(=O)(=O)N1CCc2ccc(cc2C1)NC(=O)CCCN3C(=O)c4ccccc4C3=O C49511563,DUD-E
[H]/N=C\1/C(=C/c2ccc(c(c2)OCC)OCc3ccc(cc3)C)/C(=O)N=C4N1N=C(S4)c5cccnc5 C13514306,DUD-E
[H]\N=C\1/C(=C\c2ccc(c(c2)OCC)OCCOc3cc(cc(c3)C)C)/C(=O)N=C4N1OC(=C4)C C41082465,DUD-E
[H]\N=C\1/C(=C\c2cc(c(c(c2)Cl)OCCOc3ccccc3)OCC)/C(=O)N=C4N1OC(=C4)C C41082543,DUD-E
[H]\N=C\1/C(=C/c2ccc(c(c2)OCC)OCCOc3c(cccc3C)C)/C(=O)N=C4N1OC(=C4)C C20236191,DUD-E
c1ccc(cc1)c2c(cn(n2)c3ccccc3)C(=O)OCC(=O)c4cc([nH]c4)C(=O)N5CCCC5 C16219147,DUD-E
COc1ccc(cc1)[C@H]2CC(=NN2C(=O)CN3C(=O)[C@H](NC3=O)CCSC)c4ccccc4 C60383930,DUD-E
CC(=O)NC12C[C@@H]3C[C@H](C1)CC(C3)(C2)C(=O)OCC(=O)N4CCN(CC4)c5ccc(cc5)OC C35828413,DUD-E
CCOC(=O)C1=C(C(=N[C@@H]1C)C)C(=O)CN2C(=O)C(NC2=O)(c3ccccc3)c4ccccc4 C40012595,DUD-E
CNC(=O)/C(=C/c1cn(nc1c2cccc(c2)S(=O)(=O)N3CCCCCC3)c4ccccc4)/C#N C02417692,DUD-E
C[C@]1(C(=O)N(C(=O)N1)CC(=O)N(c2ccccc2)[C@@H]3CCS(=O)(=O)C3)c4cccc5c4cccc5 C08894298,DUD-E
Cc1cc(c(n1Cc2ccc3c(c2)OCO3)C)C(=O)CN4C(=O)[C@](NC4=O)(C)c5ccc(c(c5)F)F C09500699,DUD-E
CCCN1c2ccccc2[C@@]3(C1=O)C(=C(C(=O)N3C[C@@H]4CCCO4)O)C(=O)c5ccc6c(c5)C[C@@H](O6)C C09557260,DUD-E
COc1ccccc1N2CCN(CC2)C(=O)C3CCC(CC3)Cn4c(=O)c5ccccc5[nH]c4=O C09529826,DUD-E
c1cc(ccc1NC(=O)Cn2cnc3c(c2=O)cc(cc3Cl)Cl)S(=O)(=O)N4CCCCC4 C10215897,DUD-E
Cc1c(c(n(n1)c2ccccc2)C)CC(=O)N3CCC4(CC3)C[C@H]4C(=O)Nc5ccc6c(c5)OCO6 C11995461,DUD-E
CCS(=O)(=O)N1CCc2c1ccc(c2)C(=O)CN3C(=O)[C@]4(CCCCc5c4cccc5)NC3=O C12868677,DUD-E
c1cc(ccc1NS(=O)(=O)c2ccc(cc2)S(=O)(=O)N3CCOCC3)N4CCCCCC4 C12560862,DUD-E
c1cc(ccc1N2CCN(CC2)C(=O)C[C@H]3C(=O)Nc4cc(ccc4S3)C(F)(F)F)[N+](=O)[O-] C12565266,DUD-E
Cc1ccc(cc1)S(=O)(=O)N2CCN([C@H]2c3ccc(c(c3)OC)O)S(=O)(=O)c4ccccc4 C03669584,DUD-E
CCOC(=O)c1c(c([nH]c1C)C(=O)N2CCN(CC2)S(=O)(=O)c3c(cccc3Cl)Cl)C C15743127,DUD-E
Cn1c(c(c(=O)n(c1=S)C)C2=Nc3ccccc3S[C@@H](C2)c4ccc(c(c4OC)OC)OC)O C15834930,DUD-E
CC1(CS(=O)(=O)N(C1=O)c2ccc(c(c2)S(=O)(=O)Nc3ccc(cc3)C(F)(F)F)OC)C C16676559,DUD-E
C[C@H]1CS(=O)(=O)N(C1=O)c2ccc(c(c2)S(=O)(=O)Nc3cccc(c3Cl)Cl)OC C16677099,DUD-E
CCOc1cc2c(cc1OCC)[C@@H]3[C@H](c4ccccc4C(=O)N3CC2)C(=O)Nc5ccc6c(c5)OCO6 C20155395,DUD-E
c1cc2n(c(=O)c1)C[C@H]3C[C@@H]2CN(C3)C(=O)c4ccc(c(c4)[N+](=O)[O-])NCc5ccc(cc5)Cl C08662267,DUD-E
Cc1cccc(c1)Cn2cc-3c(=O)n(nc3c4c2ccc(c4)F)CC(=O)NCc5ccc6c(c5)OCO6 C20937169,DUD-E
CN(CC(=O)N1CCN(CC1)c2ccc(cc2)Cl)S(=O)(=O)c3ccc4c(c3)CCCC(=O)N4 C21532058,DUD-E
Cc1ccc(cc1)S(=O)(=O)N2CCN(CC2)CN3C(=O)[C@@](NC3=O)(C)c4ccc5c(c4)CCC5 C23873346,DUD-E
C[C@]1(C(=O)N(C(=O)N1)CN2CCN(CC2)S(=O)(=O)c3cccs3)c4ccc5ccccc5c4 C23967738,DUD-E
c1ccc(cc1)c2cc3c(s2)[nH]c(nc3=O)CN4CCN(CC4)S(=O)(=O)c5ccccc5C#N C23982484,DUD-E
Cc1cc2c(cc1S(=O)(=O)N3CCC(CC3)C(=O)N(Cc4ccccc4)C(C)C)O[C@H](C(=O)N2)C C32958972,DUD-E
C[C@@]1(C(=O)N(C(=O)N1)CN2CCN(CC2)S(=O)(=O)c3ccc4ccccc4c3)c5ccccc5 C23956090,DUD-E
CN1C2=C([C@H](NC1=O)c3ccccc3Cl)C(=O)N(C2)CC(=O)N4CCN(CC4)Cc5ccccc5 C34792868,DUD-E
c1cc(cc(c1)[N+](=O)[O-])/C=C\2/C(=O)N(C(=O)S2)CCC(=O)Nc3ccc(cc3)Br C35147050,DUD-E
CCOc1cc(ccc1O)[C@@H]2c3c(=O)c4cc(ccc4oc3C(=O)N2c5nc(c(s5)C(=O)C)C)F C35513453,DUD-E
Cc1cc(c(cc1C)c2cs/c(=N\C(=O)CN3CCN(CC3)C(=O)CN4CCOCC4)/[nH]2)C C22277976,DUD-E
Cc1ccc(cc1)Cn2c3c(c(=O)[nH]c(n3)C4CCN(CC4)C(=O)c5ccc(cc5)C(F)(F)F)nn2 C20463106,DUD-E
Cc1cccc(c1C)N2CCN(CC2)C(=O)CCCn3c(=O)c4cc5c(cc4[nH]c3=S)OCO5 C02975269,DUD-E
Cc1ccc2c(c1)c3c(n2C)c(=O)n(c(=O)n3CC(=O)NC[C@H]4CCCO4)c5cccc(c5)Cl C08591635,DUD-E
Cc1ccccc1NC(=O)Cn2c3ccccc3c(=O)n(c2=O)CCC(=O)N4CCc5ccccc5C4 C08593658,DUD-E
Cc1ccc(c(c1)N2CCN(CC2)C(=O)CCS(=O)(=O)c3cc4c(cc3Cl)NC(=O)CO4)C C08588765,DUD-E
Cc1ccc(cc1)CNC(=O)C(=O)N2CCC3(CC2)N(CCO3)S(=O)(=O)c4c(cc(cc4C)C)C C39703542,DUD-E
CCn1c(c(c(c(c1=O)C#N)C)/C=C/2\C(=O)N(C(=S)S2)C(C)C)NCc3ccc4c(c3)OCO4 C39851382,DUD-E
Cc1ccc(cc1)c2nc([nH]n2)SCC(=O)N3CCN(CC3)S(=O)(=O)c4ccc5c(c4)CCC5 C09952902,DUD-E
[H]\N=C\1/C(=C/c2cc(c(c(c2)Cl)OS(=O)(=O)c3ccc(cc3)C)OC)/C(=O)N=C4N1C=C(S4)C C41083712,DUD-E
[H]/N=C\1/C(=C/c2cccn2CCOc3cc(ccc3C)C)/C(=O)N=C4N1N=C(S4)N5CCC(CC5)C C41084337,DUD-E
CC(=O)N1[C@H](C[C@@]2([C@@H]1NC(=O)C2)C)c3ccccc3OC(=O)c4conc4c5ccccc5Cl C44014767,DUD-E
c1ccc(cc1)N2C(=O)[C@@](C(=NC2=O)[O-])(Cc3cccs3)C[NH+]4C[C@H]5C[C@@H](C4)c6cccc(=O)n6C5 C20112599,DUD-E
[H]/N=C\1/C(=C/c2ccc(c(c2)OC)OCc3ccc(cc3)Cl)/C(=O)N=C4N1N=C(S4)c5cccnc5 C13750257,DUD-E
CC(C)(C)OC(=O)NCCC(=O)/N=C\1/N([C@@H]2CS(=O)(=O)C[C@H]2S1)c3c(cccc3Cl)Cl C32634363,DUD-E
CC(C)(C)OC(=O)NCCC(=O)/N=C\1/N([C@H]2CS(=O)(=O)C[C@@H]2S1)c3cc(ccc3Cl)Cl C32639285,DUD-E
CC[C@H]1C(=O)Nc2cc(ccc2O1)S(=O)(=O)N3CCN(CC3)C(=O)Cc4c(cccc4Cl)F C64890189,DUD-E
COc1ccc(cc1Cl)CC(=O)N2CCN(CC2)S(=O)(=O)c3ccc4c(c3)sc(=O)[nH]4 C65032517,DUD-E
CC(C)(C)OC(=O)NCC(=O)/N=C/1\N([C@@H]2CS(=O)(=O)C[C@H]2S1)c3c(cccc3Cl)Cl C32634359,DUD-E
CC(C)(C)OC(=O)NCC(=O)/N=C/1\N([C@@H]2CS(=O)(=O)C[C@H]2S1)c3ccc(cc3Cl)Cl C32634730,DUD-E
CC(C)(C)OC(=O)NCCC(=O)/N=C/1\N([C@@H]2CS(=O)(=O)C[C@@H]2S1)c3cccc(c3Cl)Cl C32635087,DUD-E
CC(C)(C)OC(=O)NCC(=O)/N=C/1\N([C@@H]2CS(=O)(=O)C[C@@H]2S1)c3ccc(c(c3)Cl)Cl C32635389,DUD-E
CC(C)(C)OC(=O)NCCC(=O)/N=C/1\N([C@@H]2CS(=O)(=O)C[C@@H]2S1)c3ccc(c(c3)Cl)Cl C32635393,DUD-E
Cc1cc(ccc1Br)NC(=O)COC(=O)CN2C(=O)c3cccc(c3C2=O)[N+](=O)[O-] C03468193,DUD-E
Cc1ccc(cc1S(=O)(=O)N2CCC(CC2)C(=O)NC[C@H]3COc4ccccc4O3)[N+](=O)[O-] C08724886,DUD-E
COc1ccc(cc1)N2C[C@H](CC2=O)C(=O)Nc3c4c(nn3c5ccc(cc5)[N+](=O)[O-])CSC4 C08909973,DUD-E
CCOc1ccc(cc1)CC(=O)Nc2c3c(nn2c4ccc(cc4)[N+](=O)[O-])CS(=O)(=O)C3 C08910595,DUD-E
Cn1c2c(c(=O)n(c1=O)C)n3cc(n(c3n2)C[C@@H]4CCCO4)c5ccc(cc5)NC[C@@H]6CCCO6 C09015370,DUD-E
Cn1c2c(c(=O)n(c1=O)C)n3cc(n(c3n2)C[C@@H]4CCCO4)c5ccc(cc5)NC[C@H]6CCCO6 C09015372,DUD-E
CCOC(=O)N1CCN(CC1)c2nc3c(n2C[C@H](C)CSc4ccccc4)c(=O)[nH]c(=O)n3C C10249404,DUD-E
C[C@@H]1CCCC[C@]12C(=O)N(C(=O)N2)CC(=O)OCc3nnc(o3)c4ccc(o4)Br C10694535,DUD-E
Cn1c(cc(=O)n(c1=O)C)COC(=O)c2cc(c(cc2NC(=O)C3CCCCC3)OC)OC C11234525,DUD-E
C[C@H](C(=O)Nc1ccc(c(c1)[N+](=O)[O-])F)OC(=O)C2CCN(CC2)S(=O)(=O)c3ccccc3 C11242338,DUD-E
CCOc1cc(c(cc1OCC)NC(=O)[C@H](C)n2c(c(c(n2)[N+](=O)[O-])Br)C)C#N C01080183,DUD-E
CCOc1ccc(cc1)c2n[nH]c(=S)n2CC(=O)N3CCN(CC3)c4ccc(cc4)[N+](=O)[O-] C12561779,DUD-E
c1ccc(cc1)C[NH+]2CCN(CC2)c3ccc(cc3S(=O)(=O)N4CCC(CC4)C(=O)[O-])[N+](=O)[O-] C13210831,DUD-E
Cn1ccc2c1ccc(c2)S(=O)(=O)N3CCN(CC3)C(=O)Nc4cc(c(c(c4)OC)OC)OC C15784698,DUD-E
CCOC(=O)c1ccc(cc1)NC(=O)CN2[C@@H]3[C@@H](C(=O)N(C3=O)c4ccc(cc4)Cl)N=N2 C18157181,DUD-E
C=CCn1c(nnc1SCC(=O)Nc2c(cnc(n2)N3CCCCC3)C#N)c4cccnc4 C19796944,DUD-E
c1cc(c(cc1C(F)(F)F)[N+](=O)[O-])N2CCN(CC2)c3ccc(nn3)N4CCN(CC4)CCO C19860357,DUD-E
CC(C)(C)N1C[C@@H](CC1=O)C(=O)N2CCC(CC2)C(=O)Nc3cc(ccc3C(=O)OC)C(=O)OC C20354413,DUD-E
Cc1cccn2c1nc(c2C(=O)C3=C(C(=O)N([C@H]3c4ccc(cc4)[N+](=O)[O-])CC[NH+](C)C)[O-])C C08837702,DUD-E
Cc1c(non1)CNC(=O)c2c(cc(=O)n3c2CCN(CC3)Cc4ccccc4c5ccco5)OC C14990195,DUD-E
CC1CCN(CC1)S(=O)(=O)c2ccc(c(c2)[N+](=O)[O-])NC3CCN(CC3)S(=O)(=O)C C22239999,DUD-E
COC(=O)[C@@H]1CCCN1C(=O)COc2cc(c3c(c2)occ(c3=O)c4ccc5c(c4)OCCO5)O C22589138,DUD-E
c1ccc(cc1)/N=C\2/N(C(=O)[C@@H](S2)CC(=O)Nc3cccc(c3)[N+](=O)[O-])CCN4CCOCC4 C09440272,DUD-E
c1cc(cnc1)c2nnc(o2)SCC(=O)Nc3c(c(c(o3)c4ccco4)c5ccco5)C#N C32699171,DUD-E
c1ccc2c(c1)c(=O)[nH]c(=O)n2CCC(=O)N3CCN(CC3)Cc4nc(no4)c5ccc(cc5)Cl C29831302,DUD-E
CCCc1nc(on1)Cn2cnc3c4cc(ccc4n(c3c2=O)CC(=O)NC[C@@H]5CCCO5)C C33268094,DUD-E
COc1cccc(c1)CNC(=O)Cn2c3ccccc3c4c2c(=O)n(cn4)Cc5nc(no5)C6CC6 C33281054,DUD-E
COc1ccc(cc1OC)C(=O)C2=C(N=C3N=NNN3[C@@H]2c4ccc(cc4)Cl)C(=O)OC C10232341,DUD-E
CCN(Cc1ccccc1)Cc2cc(=O)[nH]c(n2)N3CCN(CC3)C(=O)c4ccc(cc4)[N+](=O)[O-] C35926508,DUD-E
c1ccc(cc1)c2cc(=O)n(cn2)CC(=O)NCCOc3ccc4nnc(n4n3)c5ccccc5 C38499687,DUD-E
CC1(O[C@H]2[C@@H](O1)[C@@H](O[C@@H]2C(=O)NC3CC3)n4cnc5c4ncnc5N(C)CCc6ccccc6)C C39264962,DUD-E
CNC(=O)[C@H]1CN(c2ccccc2O1)C(=O)COC(=O)/C=C/c3ccc(c(c3)[N+](=O)[O-])Cl C39536612,DUD-E
Cc1cc(nc(n1)SC[C@@H](C)Cn2c3c(=O)[nH]c(=O)n(c3nc2N4C[C@H](O[C@H](C4)C)C)C)C C18038110,DUD-E
CC\1=C(C(=O)N(C(=O)/C1=C\Nc2ccc(cc2)[N+](=O)[O-])CCc3ccc(c(c3)OC)OC)C#N C39893461,DUD-E
CCNC(=O)CN1CN(C2(C1=O)CCN(CC2)C(=O)c3ccc(c(c3)[N+](=O)[O-])C)c4ccccc4 C40367960,DUD-E
COc1ccc(cc1OC)CNC(=O)Cn2cnc3c(c2=O)nnn3Cc4ccc(cc4)Cl C40478014,DUD-E
Cc1c(sc2c1c(=O)[nH]c(n2)CS[C@H](C)C(=O)N3CCN(CC3)c4ccc(nc4)[N+](=O)[O-])C C33111270,DUD-E
C[C@H](C(=O)Nc1ccc(cc1)[N+](=O)[O-])N2C(=O)/C(=C/c3ccc(cc3)[N+](=O)[O-])/SC2=S C47152401,DUD-E
Cc1cccc(c1C)N2CCN(CC2)c3c(c(ncn3)NCCCN4CCOCC4)[N+](=O)[O-] C54498917,DUD-E
[H]/N=C\1/C(=C/c2ccc(o2)c3ccc(cc3)[N+](=O)[O-])/C(=O)N=C4N1N=C(S4)COc5ccccc5 C30738206,DUD-E
CC(C)[C@H](c1nnnn1C(C)(C)C)N(Cc2ccco2)Cc3cc4cc5c(cc4[nH]c3=O)OCCO5 C13498780,DUD-E
C[C@H](CC1=NS(=O)(=O)c2ccccc2N1)CC(=O)N3CCN(CC3)c4ccc(cc4)[N+](=O)[O-] C20618409,DUD-E
CCN(CC)S(=O)(=O)c1ccc2c(c1)c(cc(=O)[nH]2)C(=O)N3CCc4c3cc(cc4)[N+](=O)[O-] C58522123,DUD-E
CC1=C[C@H](N=N1)NC(=O)CN2[C@H]3[C@@H](C4=C(S3)CCC4)C(=O)N(C2=O)c5ccc(cc5OC)OC C63440549,DUD-E
[H]/N=C\1/C(=C\c2ccc(cc2)OCc3ccccc3[N+](=O)[O-])/C(=O)N=C4N1N=C(S4)N5CCCC5 C20356344,DUD-E
[H]/N=C\1/C(=C\c2ccc(cc2)OCc3ccccc3[N+](=O)[O-])/C(=O)N=C4N1N=C(S4)N5CCCCC5 C20356522,DUD-E
CCOC(=O)CCNC(=O)N1CCN(CC1)c2c(=O)n(c3c(n2)cccn3)Cc4ccc(cc4)C C64567579,DUD-E
COc1cc(c(cc1NS(=O)(=O)c2ccc3c(c2)oc(=O)n3CC(=O)OC)Cl)OC C64818665,DUD-E
CCn1c(=O)c(nn(c1=O)c2ccc(cc2)Cl)c3nc(on3)CCC(=O)NCc4cccc(c4)C C64888440,DUD-E
Cn1c2ccccc2c3c1nc(nn3)N/N=C/c4ccc(c(c4)OC)OCC(=O)N5CCCCC5 C64981655,DUD-E
CC(=O)c1ccc(cc1)NC(=O)C[C@@H]2C(=O)N=C(S2)N3[C@H](CC(=N3)c4cccs4)c5ccco5 C09318013,DUD-E
CC(=O)c1ccc(cc1)NC(=O)C[C@H]2C(=O)N=C(S2)N3[C@H](CC(=N3)c4cccs4)c5ccco5 C09318016,DUD-E
Cc1ccsc1CCNC(=O)Cn2c3ccc(cc3oc2=O)S(=O)(=O)N4CCCCCC4 C09502182,DUD-E
CC1CCN(CC1)S(=O)(=O)c2cn(c(=O)c3c2cccc3)CC(=O)NCc4ccccc4OC C09559316,DUD-E
c1cc(ccc1n2c(nnc2SCC(=O)c3cc([nH]c3)C(=O)N4CCCC4)c5ccncc5)F C09378885,DUD-E
Cc1c(c(=O)n(n1C)c2ccccc2)NC(=O)[C@@H](C)OC(=O)/C=C/c3ccc(o3)Br C11193975,DUD-E
CCCn1c2c(c(=O)n(c1=O)C)C(=O)/C(=C/c3cc(c(c(c3)Br)OCC=C)OC)/N2 C11330876,DUD-E
CC[C@]1(C(=O)N(C(=O)N1)CCc2c(ncs2)C)C3CCN(CC3)C(=O)c4ccccc4C(=O)C C11995308,DUD-E
CC1(C(=O)Nc2ccccc2N1C(=O)COC(=O)c3ccccc3SCC(=O)N4CCCC4)C C13128987,DUD-E
c1cc(ccc1n2c(nnc2SCC(=O)N3CCC(CC3)C(=O)[O-])C[NH+]4CCCCC4)Cl C13354332,DUD-E
CCOC(=O)CNC(=O)CSc1nnc2n1c(nc3c2c4c(s3)C[C@H](CC4)C)C5CC5 C13502595,DUD-E
CC(C)(CCl)C(=O)N1CCC2(CC1)C(=O)N(CN2c3ccccc3)CC(=O)NC[C@@H]4CCCO4 C16613003,DUD-E
Cc1c(c(n(n1)c2ccc(cc2)F)Cl)C(=O)OCC(=O)c3cc([nH]c3)C(=O)N4CCCC4 C16663079,DUD-E
Cc1ccc(cc1)n2c(cc(c2C)C(=O)COC(=O)c3ccc(cc3)CN4C(=O)CNC4=O)C C17597621,DUD-E
CC1(CCc2c(cc(c3c2oc(=O)c4c3CCC4)OCC(=O)NCCCN5CCOCC5)O1)C C20756986,DUD-E
C=CCn1c(nnc1SCC(=O)N[C@H]2CCCc3c2cccc3)Cn4c5ccccc5nn4 C20830893,DUD-E
COc1cccc(c1OC)[C@H]2CC(=O)NC3=C2C(=O)C[C@@H](C3)c4cc(c(c(c4)OC)OC)OC C21227783,DUD-E
COCCNc1nnc(s1)Sc2cnn(c(=O)c2Cl)c3ccc(cn3)C(F)(F)F C21673685,DUD-E
COc1ccc(cc1)/C=C\2/C(=O)N(C(=O)S2)CCNC(=O)N3CCN(CC3)Cc4ccccc4 C13109376,DUD-E
COc1cc(cc2c1OCCO2)/C=C/C(=O)NCCN3C(=O)/C(=C/c4ccccc4F)/SC3=O C21892855,DUD-E
CCOc1cc(ccc1OC)CNC(=O)c2cc3n(n2)CCCN(C3=O)Cc4ccc(cc4)F C21933875,DUD-E
CCN(CC)S(=O)(=O)N1CCN(CC1)Cn2c(=S)sc(n2)Nc3ccccc3F C14242292,DUD-E
Cc1c(nc(o1)c2cccs2)CC(=O)N(Cc3[nH]c(=O)c4ccccc4n3)C[C@@H]5CCCO5 C22476267,DUD-E
C[C@@H](C(=O)Nc1cc(ccc1N2CCOCC2)C(F)(F)F)OC(=O)[C@H]3COc4ccccc4O3 C23546423,DUD-E
c1ccc2c(c1)OC[C@@H](O2)CNC(=O)CSc3nnc(n3c4ccc(cc4)F)c5ccncc5 C23983699,DUD-E
CCn1c(cc(c1C)C(=O)COC(=O)c2ccc(cc2)NC3=NS(=O)(=O)c4c3cccc4)C C24775465,DUD-E
Cc1ccc(cc1)c2nc(on2)CN3CCN(CC3)C(=O)CCNC(=O)c4ccc(cc4)Cl C12756068,DUD-E
COc1cc(cc(c1Br)OC)C(=O)OCC(=O)c2cc([nH]c2)C(=O)N3CCCC3 C25807570,DUD-E
Cc1c(c(=O)n(n1C)c2ccccc2)NC(=O)CS/C(=N/c3ccccc3)/N4CCN(CC4)C C32693075,DUD-E
Cc1c(c(on1)/C=C/c2ccc(cc2F)F)S(=O)(=O)N3CCC(CC3)C(=O)NC[C@H]4CCCO4 C33059045,DUD-E
CCCC(=O)N1CCN(C[C@H]1C)c2cc(nc(n2)SCC(=O)NCc3cccnc3)Cl C00751476,DUD-E
CC(C)C(=O)N1[C@@H](CS[C@@H]1c2ccc(c(c2)OC)OC)C(=O)NCc3ccc4c(c3)OCO4 C35194254,DUD-E
Cc1cccn2c1nc(c2C)C(=O)C3=C(C(=O)N([C@H]3c4ccccc4F)CCCn5cc[nH+]c5)[O-] C35484738,DUD-E
Cc1cccc(c1)c2nnc(n2C)SCC(=O)N3CCN(CC3)CC(=O)Nc4c(cccc4C)C C18279794,DUD-E
CCN1C(=C([C@H](NC1=O)c2ccsc2)C(=O)OCC)CN3CCN([C@@H](C3)C)C(=O)C4CC4 C36016777,DUD-E
Cc1c(nc(nc1N2CCN(CC2)C(=O)C)SCc3ccc(cc3)C(=O)NC[C@H]4CCCO4)C C36064099,DUD-E
c1cc(ccc1[C@@H]2C(=C(C(=O)N2CCCn3cc[nH+]c3)[O-])C(=O)c4ccc5c(c4)OCCO5)Cl C09357898,DUD-E
CCC(C)(C)C1CCC2(CC1)C(=O)N(C(=O)N2)CC(=O)N(C)Cc3cccc(c3OC)OC C39544464,DUD-E
c1cc(cnc1)CCNC(=O)C2CCN(CC2)c3ccc(cc3F)c4nc(on4)c5cccnc5 C40905063,DUD-E
COc1ccc(cc1)c2cc(n(n2)[C@H]3CCS(=O)(=O)C3)NC(=O)COc4ccc(cc4)Cl C41024809,DUD-E
c1ccc(c(c1)c2nnc(n2C3CC3)SCC(=O)NC4CCN(CC4)C(=O)c5ccco5)F C45830000,DUD-E
c1ccc(c(c1)CNS(=O)(=O)c2ccc(cc2)n3c(=O)c(c(cn3)Cl)Cl)Cn4cccn4 C46543114,DUD-E
C[C@H](C(=O)NCCn1c(=O)ccc(n1)c2ccc(cc2)F)n3c(=O)ccc(n3)c4ccc(cc4)F C49059750,DUD-E
[H]/N=C\1/C(=C/c2ccc(cc2)OCCOc3cccc(c3)OC)/C(=O)N=C4N1N=C(S4)C(C)C C15240762,DUD-E
CCOc1cc(ccc1OCC(=O)N2CCCCC2)/C=N/n3c(n[nH]c3=S)c4ccccc4 C21188169,DUD-E
[H]/N=C\1/C(=C\c2cccn2CCCOc3ccc(cc3)C)/C(=O)N=C4N1N=C(S4)N5CCCCC5 C20356589,DUD-E
c1ccc2c(c1)c(=O)n(cn2)CC(=O)Nc3nnc(s3)SCC(=O)c4ccc(cc4)Cl C59317167,DUD-E
CCCN(C[C@H]1NN=C(O1)c2ccco2)CC3=NC(=O)C4=C(CSC4=N3)c5ccc(cc5)F C64046611,DUD-E
c1cc(c(cc1F)NC(=O)CCCn2c3ccc(cc3nn2)S(=O)(=O)N4CCCCC4)F C64956525,DUD-E
Cc1ccc(cc1)NC(=O)C[C@@H]2C(=O)N(/C(=N/c3c(n(n(c3=O)c4ccccc4)C)C)/S2)CC=C C13132875,DUD-E
Cc1ccc2c(c1)cc(c(=O)[nH]2)CN(Cc3cccnc3)S(=O)(=O)c4c(ccc5c4nsn5)C C00925010,DUD-E
C[C@@]1(C(=O)N(C(=O)N1)CC(=O)N(Cc2cccs2)c3ccc4c(c3)OCCO4)c5ccc(cc5)F C08745501,DUD-E
Cc1ccc(cc1)c2nc3c(c(n2)SCC(=O)NCc4ccc(cc4)F)c(=O)n(c(=O)n3C)C C08897285,DUD-E
CCCc1nc2c(c(n1)SCC(=O)Nc3ccccc3C(F)(F)F)c(=O)n(c(=O)n2C)C C09277781,DUD-E
