Active_SMILES,Decoy_SMILES,Tanimoto_Similarity
CC(=O)N1CCC(c2nsc(Nc3ncc(Sc4ccccn4)cc3Oc3cnn(C)c3)n2)CC1,Cc1ccccc1C(=O)N(CC(=O)Nc1nc(CC(=O)N2CCC(Cc3ccccc3)CC2)cs1)C1CC1,0.2035398230088495
CC(=O)N1CCC(c2nsc(Nc3ncc(Sc4ccccn4)cc3Oc3cnn(C)c3)n2)CC1,COc1ccc(C(=O)Nc2c(C(=O)N3CCc4ccccc4C3)cnn2-c2ccccc2C)cc1OC,0.2018348623853211
CC(=O)N1CCCC1c1cc2[nH]c(-c3ccc(CCC(=O)O)cn3)cc2cc1Oc1ccc(C(=O)N2CCC2)nc1,COc1ccc(CC(=O)Nc2ccc(N3CCN(c4ccccc4OC)CC3)c(C(=O)N3CCC(C)CC3)c2)cc1,0.2252252252252252
CC(=O)N1CCCC1c1cc2[nH]c(-c3ccc(CCC(=O)O)cn3)cc2cc1Oc1ccc(C(=O)N2CCC2)nc1,COC(=O)[C@H](Cc1c[nH]c2ccc(OCC(=O)O)cc12)NC(=O)c1ccc2c(c1)nc(-c1ccoc1)n2C1CCCC1,0.2061068702290076
CC(=O)N1CCCC1c1cc2[nH]c(-c3ccc(CCC(=O)O)cn3)cc2cc1Oc1ccc(C(=O)N2CCC2)nc1,CCc1ccc2[nH]c(=O)c([C@H](c3nnnn3C3CCCC3)N(Cc3ccc(OC)cc3)Cc3cccnc3)cc2c1,0.2032520325203252
CC(=O)N1CCCC1c1cc2[nH]c(-c3ccccn3)nc2cc1Oc1cccc(F)c1,CN1CCN(C2Cc3ccccc3Sc3ccc(Oc4ccccn4)cc32)CC1,0.2666666666666667
CC(=O)N1CCCC1c1cc2[nH]c(-c3ccccn3)nc2cc1Oc1cccc(F)c1,O=C(c1ccc(Cl)cc1)N1CCS[C@H]1c1cccc(Oc2ccccc2)c1,0.2471910112359551
CC(=O)N1CCCC1c1cc2[nH]c(-c3ccccn3)nc2cc1Oc1cccc(F)c1,COc1ccccc1NC(=O)C1=C(C)NC2=C(C(=O)CCC2)[C@@H]1c1cccc(F)c1,0.2299999999999999
CC(=O)N1CCCC1c1cc2nc(-c3ccccn3)[nH]c2cc1Oc1cccc(F)c1,CN1CCN(C2Cc3ccccc3Sc3ccc(Oc4ccccn4)cc32)CC1,0.2666666666666667
CC(=O)N1CCCC1c1cc2nc(-c3ccccn3)[nH]c2cc1Oc1cccc(F)c1,O=C(c1ccc(Cl)cc1)N1CCS[C@H]1c1cccc(Oc2ccccc2)c1,0.2471910112359551
CC(=O)N1CCCC1c1cc2nc(-c3ccccn3)[nH]c2cc1Oc1cccc(F)c1,COc1ccccc1NC(=O)C1=C(C)NC2=C(C(=O)CCC2)[C@@H]1c1cccc(F)c1,0.2299999999999999
CC(=O)c1ccc(C(CC2CCCC2)c2cc3cccnc3[nH]2)cc1Cl,O=C(c1ccc(Cl)cc1Cl)N(Cc1ccccc1)c1ccccn1,0.2702702702702703
CC(=O)c1ccc(C(CC2CCCC2)c2cc3cccnc3[nH]2)cc1Cl,COc1ccc([C@H](Cc2ccncc2)c2ccccc2)cc1OC1CCCC1,0.2531645569620253
CC(=O)c1ccc(C(CC2CCCC2)c2cc3cccnc3[nH]2)cc1Cl,O=C(Nc1cccc(Cl)c1)NC1CCC(CC2CCCCC2)CC1,0.25
CC(C)(C(=O)O)c1ccc(Oc2cnc(NC(=O)C(OC3CCOCC3)c3ccc(S(=O)(=O)C4CC4)cc3)s2)cc1,COc1ccc(S(=O)(=O)N(CC2CCCC2)C[C@@H](O)CN(CCc2ccccc2)C(=O)OCc2ccccn2)cc1,0.1964285714285714
CC(C)(C(=O)O)c1ccc(Oc2cnc(NC(=O)C(OC3CCOCC3)c3ccc(S(=O)(=O)C4CC4)cc3)s2)cc1,CCN(CC)CCOc1ccc(C(Cc2ccc(OC)cc2)C2CCCCC2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.1904761904761904
CC(C)(C(=O)O)c1ccc(Oc2cnc(NC(=O)C(OC3CCOCC3)c3ccc(S(=O)(=O)C4CC4)cc3)s2)cc1,COc1ccc(S(=O)(=O)N(CCc2ccccc2)CC(=O)Nc2cc(C(C)(C)C)nn2-c2ccccc2Cl)cc1,0.1801801801801802
CC(C)(C)OC(=O)N1CCc2nc(NC(=O)c3cc(Oc4ccc(S(C)(=O)=O)cc4)cc(OC4CCCC4)c3)sc2C1,CCn1nc(Cc2ccc(OC3CCC3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,0.2113821138211382
CC(C)(C)OC(=O)N1CCc2nc(NC(=O)c3cc(Oc4ccc(S(C)(=O)=O)cc4)cc(OC4CCCC4)c3)sc2C1,O=C1CCC(=O)N1c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)CCC5=O)cc4)cc3)cc2)cc1,0.2023809523809523
CC(C)(C)OC(=O)N1CCc2nc(NC(=O)c3cc(Oc4ccc(S(C)(=O)=O)cc4)cc(OC4CCCC4)c3)sc2C1,COc1ccc(CNC(=O)c2ccc3c(c2)nc(-c2ccc(OCC(=O)NCCCN(C)C)cc2)n3C2CCCCC2)cc1OC,0.1732283464566929
CC(C)(C)OC(=O)N1CCc2nc(NC(=O)c3cc(Oc4ccc(S(C)(=O)=O)cc4)cc(OC4CCCCC4)c3)sc2C1,CCn1nc(Cc2ccc(OC3CCC3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,0.2096774193548387
CC(C)(C)OC(=O)N1CCc2nc(NC(=O)c3cc(Oc4ccc(S(C)(=O)=O)cc4)cc(OC4CCCCC4)c3)sc2C1,COc1ccc(CNC(=O)c2ccc3c(c2)nc(-c2ccc(OCC(=O)NCCCN(C)C)cc2)n3C2CCCCC2)cc1OC,0.1811023622047244
CC(C)(C)OC(=O)N1CCc2nc(NC(=O)c3cc(Oc4ccc(S(C)(=O)=O)cc4)cc(OC4CCCCC4)c3)sc2C1,C=CCN(C(=O)OCc1ccc(N([O])=O)cc1)C1CCN(CCC(C)(CCS(=O)(=O)c2ccccc2)c2ccccc2)CC1,0.1693548387096773
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)NC2=NC(=O)CS2)c1,CCOc1cc(C2SCC(=O)N2NC(=O)c2ccc(NC(=O)c3ccc(OC)cc3)cc2)ccc1O,0.2708333333333333
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)NC2=NC(=O)CS2)c1,O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1cccc(COc2ccc(Br)cc2)c1,0.25
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)NC2=NC(=O)CS2)c1,C[C@@H]1CCCCN1S(=O)(=O)c1ccc(C(=O)Nc2cccc(I)c2)cc1,0.2333333333333332
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)Nc2cc(C)n(C)n2)c1,Cc1cc(N([O])=O)nn1CC(=O)Nc1cc(OCC(F)(F)C(F)F)cc(Oc2ccccc2)c1,0.2653061224489795
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)Nc2cc(C)n(C)n2)c1,O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1cccc(COc2ccc(Br)cc2)c1,0.2637362637362637
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)Nc2cc(C)n(C)n2)c1,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)N3CCC(C)CC3)cc2)cc1I,0.2528735632183908
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)Nc2cnc(C)cn2)c1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)[C@@H]3[C@H](C=C(Cl)Cl)C3(C)C)cc2)n1,0.2738095238095238
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)Nc2cnc(C)cn2)c1,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)COc3cc(C)c(Cl)c(C)c3)cc2)nc(C)n1,0.2613636363636363
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)Nc2cnc(C)cn2)c1,COc1ccc(C(=O)Nc2cc(C)c(O)c(S(=O)(=O)c3ccc(Cl)cc3)c2C(C)C)cc1,0.2613636363636363
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)Nc2nc(-c3ccc(F)cc3)cs2)c1,COc1cc(S(=O)(=O)Nc2ccc(-c3csc(N=Cc4cccc(Oc5ccccc5)c4)n3)cc2)ccc1Cl,0.2735849056603774
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)Nc2nc(-c3ccc(F)cc3)cs2)c1,COc1ccc(C(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3C)cc2)cc1COc1ccccc1Br,0.1962616822429906
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)Nc2nc(-c3ccc(F)cc3)cs2)c1,CCOC(=O)c1sc2nc(-c3ccccc3)cc(-c3ccccc3)c2c1NS(=O)(=O)c1ccc(N([O])=O)cc1,0.1962616822429906
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)cc(C(=O)Nc2nc(C(C)(C)C)cs2)c1,Cc1ccc(C(=O)CC(=O)Nc2cc(N([O])=O)ccc2OCCOc2ccc(C(C)(C)CC(C)(C)C)cc2)cc1,0.2058823529411765
